Date,Time,Time_S,Sensor UK,Sensor FR,FR Temp,FR Humidity,UK Temp,UK Humidity
11/1/2020,20:00:33,9750,290,408,6.48,93,9.93,76
11/1/2020,20:05:33,9755,291,408,6.48,93,9.93,76
11/1/2020,20:10:33,9760,238,408,6.49,93,9.93,76
11/1/2020,20:15:33,9765,291,408,6.48,93,9.95,76
11/1/2020,20:20:33,9770,238,408,5.72,93,9.92,76
11/1/2020,20:25:33,9775,291,409,6.57,93,9.97,76
11/1/2020,20:30:33,9780,291,409,6.57,93,9.97,76
11/1/2020,20:35:33,9785,291,409,6.57,93,9.97,76
11/1/2020,20:40:33,9790,291,409,6.51,93,9.97,76
11/1/2020,20:45:33,9795,291,409,6.25,93,9.95,76
11/1/2020,20:50:33,9800,291,409,6.26,93,9.95,76
11/1/2020,20:55:33,9805,291,409,7.67,93,9.89,76
11/1/2020,21:00:33,9810,291,409,6.15,93,9.91,76
11/1/2020,21:05:33,9815,291,409,6.09,93,9.91,76
11/1/2020,21:10:33,9820,291,409,6.11,93,9.91,76
11/1/2020,21:15:33,9825,234,409,6.11,93,9.91,76
11/1/2020,21:20:33,9830,291,409,6.11,93,9.93,76
11/1/2020,21:25:33,9835,291,409,6.1,93,9.91,76
11/1/2020,21:30:33,9840,291,410,5.94,93,9.9,76
11/1/2020,21:35:33,9845,291,410,5.88,93,9.9,76
11/1/2020,21:40:33,9850,291,410,5.83,93,9.9,76
11/1/2020,21:45:33,9855,291,410,5.88,93,9.89,76
11/1/2020,21:50:33,9860,291,410,5.88,93,9.89,76
11/1/2020,21:55:33,9865,291,410,5.88,93,9.89,76
11/1/2020,22:00:33,9870,291,410,5.88,93,9.89,76
11/1/2020,22:05:33,9875,291,410,5.88,93,9.89,76
11/1/2020,22:10:33,9880,291,410,5.88,93,9.89,76
11/1/2020,22:15:33,9885,291,410,5.88,93,9.89,76
11/1/2020,22:20:33,9890,291,410,5.88,93,9.89,76
11/1/2020,22:25:33,9895,291,410,5.88,93,9.9,76
11/1/2020,22:30:33,9900,291,410,5.83,93,9.9,76
11/1/2020,22:35:33,9905,291,410,5.88,93,9.89,76
11/1/2020,22:40:33,9910,291,410,5.36,93,9.9,76
11/1/2020,22:45:33,9915,291,410,5.35,87,9.9,76
11/1/2020,22:50:33,9920,291,410,5.35,87,9.9,76
11/1/2020,22:55:33,9925,290,409,5.19,87,9.92,76
11/1/2020,23:00:33,9930,290,409,5.18,87,9.88,76
11/1/2020,23:05:33,9935,290,409,5.17,87,9.89,76
11/1/2020,23:10:33,9940,290,409,5.17,87,9.81,76
11/1/2020,23:15:33,9945,290,410,5.13,87,9.81,76
11/1/2020,23:20:33,9950,290,409,5.13,87,9.78,76
11/1/2020,23:25:33,9955,291,409,4.99,87,9.79,76
11/1/2020,23:30:33,9960,291,409,4.99,87,9.79,76
11/1/2020,23:35:33,9965,290,409,4.87,93,9.79,76
11/1/2020,23:40:33,9970,290,409,4.83,93,9.73,76
11/1/2020,23:45:33,9975,290,409,4.83,93,9.71,76
11/1/2020,23:50:33,9980,290,409,4.83,93,9.69,76
11/1/2020,23:55:33,9985,290,409,4.83,93,9.68,76
12/1/2020,0:00:25,9990,291,410,5.25,93,9.68,76
12/1/2020,0:05:35,9995,291,410,5.19,93,9.69,76
12/1/2020,0:10:45,10000,291,410,5.13,86,9.64,76
12/1/2020,0:15:56,10005,291,410,5.04,86,9.6,76
12/1/2020,0:20:14,10010,291,410,5.04,86,9.54,87
12/1/2020,0:25:14,10015,290,411,5.04,86,9.52,87
12/1/2020,0:30:24,10020,233,411,4.35,86,9.52,87
12/1/2020,0:35:34,10025,291,411,4.35,86,9.47,87
12/1/2020,0:40:13,10030,291,411,4.41,86,9.48,87
12/1/2020,0:45:13,10035,291,411,4.29,86,9.48,87
12/1/2020,0:50:23,10040,291,411,4.29,86,9.46,87
12/1/2020,0:55:33,10045,239,411,4.27,86,9.46,87
12/1/2020,1:00:13,10050,291,411,4.35,86,9.46,87
12/1/2020,1:05:23,10055,291,411,4.35,86,9.44,87
12/1/2020,1:10:44,10060,291,411,4.98,86,9.44,87
12/1/2020,1:15:54,10065,291,412,4.98,86,9.44,87
12/1/2020,1:20:13,10070,291,412,4.98,86,9.41,87
12/1/2020,1:25:13,10075,291,412,4.92,86,9.43,87
12/1/2020,1:30:14,10080,291,412,4.87,86,9.38,87
12/1/2020,1:35:24,10085,291,412,4.87,86,9.38,87
12/1/2020,1:40:34,10090,291,412,4.87,86,9.35,93
12/1/2020,1:45:14,10095,291,412,4.87,86,9.35,93
12/1/2020,1:50:24,10100,233,412,4.64,86,9.31,93
12/1/2020,1:55:14,10105,291,412,4.64,86,9.32,93
12/1/2020,2:00:25,10110,290,412,4.57,86,9.28,87
12/1/2020,2:05:35,10115,291,412,4.57,86,9.31,87
12/1/2020,2:10:45,10120,291,412,4.57,86,9.29,87
12/1/2020,2:15:55,10125,291,412,4.57,86,9.28,87
12/1/2020,2:20:05,10130,291,412,4.59,86,9.28,87
12/1/2020,2:25:13,10135,291,412,4.59,86,9.28,87
12/1/2020,2:30:14,10140,291,412,4.55,86,9.28,87
12/1/2020,2:35:14,10145,291,412,4.55,86,9.31,87
12/1/2020,2:40:14,10150,291,413,4.55,86,9.32,87
12/1/2020,2:45:14,10155,291,413,4.44,86,9.34,87
12/1/2020,2:50:14,10160,291,413,4.44,86,9.34,87
12/1/2020,2:55:24,10165,291,417,4.41,86,9.36,87
12/1/2020,3:05:13,10170,291,420,4.36,86,9.36,87
12/1/2020,3:10:13,10175,290,420,4.43,86,9.35,87
12/1/2020,3:15:23,10180,291,421,3.73,86,9.32,87
12/1/2020,3:20:33,10185,291,421,3.68,86,9.35,87
12/1/2020,3:25:54,10190,251,421,3.69,86,9.35,87
12/1/2020,3:30:06,10195,291,421,3.69,86,9.35,87
12/1/2020,3:35:14,10200,291,421,3.68,86,9.35,87
12/1/2020,3:40:24,10205,291,421,3.68,86,9.35,87
12/1/2020,3:45:13,10210,291,421,3.68,86,9.36,87
12/1/2020,3:50:15,10215,291,421,3.68,86,9.36,87
12/1/2020,3:55:23,10220,291,421,3.7,86,9.39,87
12/1/2020,4:00:13,10225,291,422,3.77,86,9.4,87
12/1/2020,4:05:13,10230,291,421,3.77,86,9.39,87
12/1/2020,4:10:14,10235,291,422,3.77,86,9.42,87
12/1/2020,4:15:14,10240,292,422,3.65,86,9.44,87
12/1/2020,4:20:14,10245,292,422,3.61,86,9.44,87
12/1/2020,4:25:24,10250,292,422,3.62,86,9.47,87
12/1/2020,4:30:34,10255,292,422,3.61,86,9.47,87
12/1/2020,4:35:14,10260,291,422,3.63,86,9.5,87
12/1/2020,4:40:14,10265,291,422,2.96,86,9.57,87
12/1/2020,4:45:13,10270,291,422,2.96,86,9.57,87
12/1/2020,4:50:13,10275,291,422,2.85,86,9.65,87
12/1/2020,4:55:23,10280,291,423,2.84,86,9.7,87
12/1/2020,5:00:33,10285,291,423,2.84,86,9.8,87
12/1/2020,5:05:33,10290,291,423,2.84,86,9.8,87
12/1/2020,5:10:33,10295,291,423,2.84,86,9.8,87
12/1/2020,5:15:33,10300,291,423,2.7,86,9.8,87
12/1/2020,5:20:33,10305,291,423,2.7,86,9.88,87
12/1/2020,5:25:33,10310,292,423,2.71,86,9.88,87
12/1/2020,5:30:33,10315,291,423,2.84,86,9.88,87
12/1/2020,5:35:33,10320,291,423,2.84,86,9.89,87
12/1/2020,5:40:33,10325,291,423,2.82,86,9.93,87
12/1/2020,5:45:33,10330,291,423,2.92,86,9.94,87
12/1/2020,5:50:33,10335,291,423,2.92,86,9.93,87
12/1/2020,5:55:33,10340,292,423,2.92,86,10.02,87
12/1/2020,6:00:33,10345,291,424,2.93,86,10.03,87
12/1/2020,6:05:33,10350,291,424,3.06,86,10.03,87
12/1/2020,6:10:33,10355,291,424,3.05,86,10.12,87
12/1/2020,6:15:33,10360,292,424,3.05,86,10.17,87
12/1/2020,6:20:33,10365,291,424,3.78,86,10.17,87
12/1/2020,6:25:33,10370,291,424,3.78,86,10.17,87
12/1/2020,6:30:33,10375,292,424,3.78,86,10.17,87
12/1/2020,6:35:33,10380,291,424,4.74,86,10.19,87
12/1/2020,6:40:33,10385,291,424,4.74,86,10.16,87
12/1/2020,6:45:33,10390,292,424,5.05,86,10.18,87
12/1/2020,6:50:33,10395,291,424,5.05,86,10.23,87
12/1/2020,6:55:33,10400,291,424,5.05,86,10.18,87
12/1/2020,7:00:33,10405,292,424,4.4,86,10.23,87
12/1/2020,7:05:33,10410,292,424,5.05,86,10.27,87
12/1/2020,7:10:33,10415,291,424,6.35,80,10.27,87
12/1/2020,7:15:33,10420,291,424,6.35,80,10.26,81
12/1/2020,7:20:33,10425,292,424,6.41,80,10.25,81
12/1/2020,7:25:33,10430,292,424,6.41,80,10.26,81
12/1/2020,7:30:33,10435,291,424,6.41,80,10.25,81
12/1/2020,7:35:33,10440,292,424,6.53,80,10.22,81
12/1/2020,7:40:33,10445,292,424,6.82,81,10.21,81
12/1/2020,7:45:33,10450,291,424,7.34,81,10.2,81
12/1/2020,7:50:33,10455,291,424,7.48,81,10.18,81
12/1/2020,7:55:33,10460,291,425,7.48,81,10.17,81
12/1/2020,8:00:33,10465,291,425,7.48,81,10.18,81
12/1/2020,8:05:43,10470,291,425,5.87,75,10.13,87
12/1/2020,8:10:43,10475,292,425,6.19,75,10.15,81
12/1/2020,8:15:43,10480,291,425,6.27,75,10.13,87
12/1/2020,8:20:43,10485,291,425,6.27,75,10.08,93
12/1/2020,8:25:43,10490,291,425,6.28,75,10.08,93
12/1/2020,8:30:43,10495,292,425,5.69,75,10.13,93
12/1/2020,8:35:43,10500,292,425,6.06,70,10.08,93
12/1/2020,8:40:43,10505,292,425,5.69,75,10.07,93
12/1/2020,8:45:43,10510,292,425,6.39,70,10.07,93
12/1/2020,8:50:43,10515,291,425,6.39,70,10.12,93
12/1/2020,8:55:43,10520,292,425,6.39,70,10.18,76
12/1/2020,9:00:43,10525,292,425,6.48,70,10.12,93
12/1/2020,9:05:43,10530,291,425,6.84,70,10.28,76
12/1/2020,9:10:43,10535,291,425,7.27,62,10.26,93
12/1/2020,9:15:43,10540,291,425,7.98,62,10.24,93
12/1/2020,9:20:43,10545,292,426,7.98,62,10.26,93
12/1/2020,9:25:43,10550,292,425,7.06,62,10.3,76
12/1/2020,9:30:43,10555,291,426,7.18,62,10.3,76
12/1/2020,9:35:43,10560,292,426,7.06,62,10.35,76
12/1/2020,9:40:43,10565,292,426,11.15,58,10.43,76
12/1/2020,9:45:43,10570,291,426,12.39,58,10.43,76
12/1/2020,9:50:43,10575,291,426,12.39,58,10.47,76
12/1/2020,9:55:43,10580,291,426,13.06,58,10.51,76
12/1/2020,10:00:43,10585,292,426,12.59,58,10.55,76
12/1/2020,10:05:43,10590,291,426,13.06,58,10.63,76
12/1/2020,10:10:43,10595,292,427,12.59,58,10.6,76
12/1/2020,10:15:43,10600,291,427,13.15,51,10.65,76
12/1/2020,10:20:43,10605,291,427,13.15,51,10.71,66
12/1/2020,10:25:43,10610,291,427,13.15,51,10.71,66
12/1/2020,10:30:43,10615,291,427,13.3,51,10.76,66
12/1/2020,10:35:43,10620,291,427,13.37,51,10.73,66
12/1/2020,10:40:43,10625,291,427,13.37,51,10.72,66
12/1/2020,10:45:43,10630,291,427,13.38,42,10.72,66
12/1/2020,10:50:43,10635,292,427,13.38,42,10.82,66
12/1/2020,10:55:43,10640,291,427,13.57,42,10.76,66
12/1/2020,11:00:43,10645,292,427,13.38,48,10.82,66
12/1/2020,11:05:43,10650,292,427,13.44,48,10.75,66
12/1/2020,11:10:43,10655,291,427,13.44,48,10.77,66
12/1/2020,11:15:43,10660,292,427,13.52,48,10.72,66
12/1/2020,11:20:43,10665,292,427,13.52,48,10.77,66
12/1/2020,11:25:43,10670,292,427,13.52,48,10.77,66
12/1/2020,11:30:43,10675,291,427,13.52,48,10.77,66
